city,city_key,datetime,date,hour,station_name,station_id,no2,pm10,o3
Hamburg,hamburg,2024-01-07 04:00:00,2024-01-07,4,Hamburg Sternschanze,784,4.0,7.0,74.0
Hamburg,hamburg,2024-01-07 05:00:00,2024-01-07,5,Burg,1719,2.0,17.0,79.0
Hamburg,hamburg,2024-01-07 05:00:00,2024-01-07,5,Hamburg Bramfeld,823,2.0,,81.0
Hamburg,hamburg,2024-01-07 05:00:00,2024-01-07,5,Hamburg Neugraben,826,24.0,,56.0
Hamburg,hamburg,2024-01-07 05:00:00,2024-01-07,5,Hamburg Sternschanze,784,5.0,7.0,75.0
Hamburg,hamburg,2024-01-07 06:00:00,2024-01-07,6,Burg,1719,1.0,16.0,77.0
Hamburg,hamburg,2024-01-07 06:00:00,2024-01-07,6,Hamburg Bramfeld,823,2.0,,78.0
Hamburg,hamburg,2024-01-07 06:00:00,2024-01-07,6,Hamburg Neugraben,826,16.0,,65.0
Hamburg,hamburg,2024-01-07 06:00:00,2024-01-07,6,Hamburg Sternschanze,784,5.0,7.0,75.0
Hamburg,hamburg,2024-01-07 07:00:00,2024-01-07,7,Burg,1719,2.0,15.0,75.0
Hamburg,hamburg,2024-01-07 07:00:00,2024-01-07,7,Hamburg Bramfeld,823,8.0,,70.0
Hamburg,hamburg,2024-01-07 07:00:00,2024-01-07,7,Hamburg Neugraben,826,14.0,,67.0
Hamburg,hamburg,2024-01-07 07:00:00,2024-01-07,7,Hamburg Sternschanze,784,9.0,7.0,68.0
Hamburg,hamburg,2024-01-07 08:00:00,2024-01-07,8,Burg,1719,2.0,14.0,75.0
Hamburg,hamburg,2024-01-07 08:00:00,2024-01-07,8,Hamburg Bramfeld,823,4.0,,67.0
Hamburg,hamburg,2024-01-07 08:00:00,2024-01-07,8,Hamburg Neugraben,826,21.0,,56.0
Hamburg,hamburg,2024-01-07 08:00:00,2024-01-07,8,Hamburg Sternschanze,784,8.0,6.0,63.0
Hamburg,hamburg,2024-01-07 09:00:00,2024-01-07,9,Burg,1719,3.0,13.0,71.0
Hamburg,hamburg,2024-01-07 09:00:00,2024-01-07,9,Hamburg Bramfeld,823,4.0,,68.0
Hamburg,hamburg,2024-01-07 09:00:00,2024-01-07,9,Hamburg Neugraben,826,13.0,,58.0
Hamburg,hamburg,2024-01-07 09:00:00,2024-01-07,9,Hamburg Sternschanze,784,8.0,6.0,62.0
Hamburg,hamburg,2024-01-07 10:00:00,2024-01-07,10,Burg,1719,2.0,12.0,71.0
Hamburg,hamburg,2024-01-07 10:00:00,2024-01-07,10,Hamburg Bramfeld,823,5.0,,68.0
Hamburg,hamburg,2024-01-07 10:00:00,2024-01-07,10,Hamburg Neugraben,826,14.0,,58.0
Hamburg,hamburg,2024-01-07 10:00:00,2024-01-07,10,Hamburg Sternschanze,784,8.0,6.0,63.0
Hamburg,hamburg,2024-01-07 11:00:00,2024-01-07,11,Burg,1719,3.0,11.0,70.0
Hamburg,hamburg,2024-01-07 11:00:00,2024-01-07,11,Hamburg Bramfeld,823,6.0,,69.0
Hamburg,hamburg,2024-01-07 11:00:00,2024-01-07,11,Hamburg Neugraben,826,15.0,,59.0
Hamburg,hamburg,2024-01-07 11:00:00,2024-01-07,11,Hamburg Sternschanze,784,9.0,6.0,62.0
Hamburg,hamburg,2024-01-07 12:00:00,2024-01-07,12,Burg,1719,3.0,10.0,70.0
Hamburg,hamburg,2024-01-07 12:00:00,2024-01-07,12,Hamburg Bramfeld,823,6.0,,70.0
Hamburg,hamburg,2024-01-07 12:00:00,2024-01-07,12,Hamburg Neugraben,826,13.0,,60.0
Hamburg,hamburg,2024-01-07 12:00:00,2024-01-07,12,Hamburg Sternschanze,784,9.0,6.0,63.0
Hamburg,hamburg,2024-01-07 13:00:00,2024-01-07,13,Burg,1719,3.0,9.0,71.0
Hamburg,hamburg,2024-01-07 13:00:00,2024-01-07,13,Hamburg Bramfeld,823,4.0,,74.0
Hamburg,hamburg,2024-01-07 13:00:00,2024-01-07,13,Hamburg Neugraben,826,7.0,,67.0
Hamburg,hamburg,2024-01-07 13:00:00,2024-01-07,13,Hamburg Sternschanze,784,7.0,6.0,67.0
Hamburg,hamburg,2024-01-07 14:00:00,2024-01-07,14,Burg,1719,4.0,8.0,67.0
Hamburg,hamburg,2024-01-07 14:00:00,2024-01-07,14,Hamburg Bramfeld,823,5.0,,73.0
Hamburg,hamburg,2024-01-07 14:00:00,2024-01-07,14,Hamburg Neugraben,826,6.0,,69.0
Hamburg,hamburg,2024-01-07 14:00:00,2024-01-07,14,Hamburg Sternschanze,784,8.0,6.0,67.0
Hamburg,hamburg,2024-01-07 15:00:00,2024-01-07,15,Burg,1719,4.0,7.0,62.0
Hamburg,hamburg,2024-01-07 15:00:00,2024-01-07,15,Hamburg Bramfeld,823,6.0,,71.0
Hamburg,hamburg,2024-01-07 15:00:00,2024-01-07,15,Hamburg Neugraben,826,6.0,,70.0
Hamburg,hamburg,2024-01-07 15:00:00,2024-01-07,15,Hamburg Sternschanze,784,12.0,6.0,64.0
Hamburg,hamburg,2024-01-07 16:00:00,2024-01-07,16,Burg,1719,4.0,6.0,66.0
Hamburg,hamburg,2024-01-07 16:00:00,2024-01-07,16,Hamburg Bramfeld,823,6.0,,69.0
Hamburg,hamburg,2024-01-07 16:00:00,2024-01-07,16,Hamburg Neugraben,826,7.0,,67.0
Hamburg,hamburg,2024-01-07 16:00:00,2024-01-07,16,Hamburg Sternschanze,784,8.0,6.0,65.0
Hamburg,hamburg,2024-01-07 17:00:00,2024-01-07,17,Burg,1719,4.0,6.0,65.0
Hamburg,hamburg,2024-01-07 17:00:00,2024-01-07,17,Hamburg Bramfeld,823,8.0,,66.0
Hamburg,hamburg,2024-01-07 17:00:00,2024-01-07,17,Hamburg Neugraben,826,9.0,,64.0
Hamburg,hamburg,2024-01-07 17:00:00,2024-01-07,17,Hamburg Sternschanze,784,9.0,6.0,63.0
Hamburg,hamburg,2024-01-07 18:00:00,2024-01-07,18,Burg,1719,3.0,5.0,62.0
Hamburg,hamburg,2024-01-07 18:00:00,2024-01-07,18,Hamburg Bramfeld,823,9.0,,65.0
Hamburg,hamburg,2024-01-07 18:00:00,2024-01-07,18,Hamburg Neugraben,826,11.0,,60.0
Hamburg,hamburg,2024-01-07 18:00:00,2024-01-07,18,Hamburg Sternschanze,784,17.0,6.0,54.0
Hamburg,hamburg,2024-01-07 19:00:00,2024-01-07,19,Burg,1719,3.0,4.0,61.0
Hamburg,hamburg,2024-01-07 19:00:00,2024-01-07,19,Hamburg Bramfeld,823,8.0,,62.0
Hamburg,hamburg,2024-01-07 19:00:00,2024-01-07,19,Hamburg Neugraben,826,11.0,,58.0
Hamburg,hamburg,2024-01-07 19:00:00,2024-01-07,19,Hamburg Sternschanze,784,14.0,6.0,55.0
Hamburg,hamburg,2024-01-07 20:00:00,2024-01-07,20,Burg,1719,3.0,4.0,56.0
Hamburg,hamburg,2024-01-07 20:00:00,2024-01-07,20,Hamburg Bramfeld,823,7.0,,56.0
Hamburg,hamburg,2024-01-07 20:00:00,2024-01-07,20,Hamburg Neugraben,826,7.0,,58.0
Hamburg,hamburg,2024-01-07 20:00:00,2024-01-07,20,Hamburg Sternschanze,784,8.0,6.0,55.0
Hamburg,hamburg,2024-01-07 21:00:00,2024-01-07,21,Burg,1719,3.0,4.0,53.0
Hamburg,hamburg,2024-01-07 21:00:00,2024-01-07,21,Hamburg Bramfeld,823,9.0,,52.0
Hamburg,hamburg,2024-01-07 21:00:00,2024-01-07,21,Hamburg Neugraben,826,8.0,,53.0
Hamburg,hamburg,2024-01-07 21:00:00,2024-01-07,21,Hamburg Sternschanze,784,10.0,6.0,50.0
Hamburg,hamburg,2024-01-07 22:00:00,2024-01-07,22,Burg,1719,2.0,4.0,51.0
Hamburg,hamburg,2024-01-07 22:00:00,2024-01-07,22,Hamburg Bramfeld,823,9.0,,47.0
Hamburg,hamburg,2024-01-07 22:00:00,2024-01-07,22,Hamburg Neugraben,826,10.0,,47.0
Hamburg,hamburg,2024-01-07 22:00:00,2024-01-07,22,Hamburg Sternschanze,784,13.0,6.0,43.0
Hamburg,hamburg,2024-01-07 23:00:00,2024-01-07,23,Burg,1719,2.0,4.0,50.0
Hamburg,hamburg,2024-01-07 23:00:00,2024-01-07,23,Hamburg Bramfeld,823,7.0,,47.0
Hamburg,hamburg,2024-01-07 23:00:00,2024-01-07,23,Hamburg Neugraben,826,11.0,,43.0
Hamburg,hamburg,2024-01-07 23:00:00,2024-01-07,23,Hamburg Sternschanze,784,10.0,6.0,43.0
Hamburg,hamburg,2024-01-08 00:00:00,2024-01-08,0,Burg,1719,2.0,4.0,49.0
Hamburg,hamburg,2024-01-08 00:00:00,2024-01-08,0,Hamburg Bramfeld,823,6.0,,52.0
Hamburg,hamburg,2024-01-08 00:00:00,2024-01-08,0,Hamburg Neugraben,826,10.0,,43.0
Hamburg,hamburg,2024-01-08 00:00:00,2024-01-08,0,Hamburg Sternschanze,784,6.0,6.0,48.0
Hamburg,hamburg,2024-01-08 01:00:00,2024-01-08,1,Burg,1719,2.0,4.0,50.0
Hamburg,hamburg,2024-01-08 01:00:00,2024-01-08,1,Hamburg Bramfeld,823,5.0,,56.0
Hamburg,hamburg,2024-01-08 01:00:00,2024-01-08,1,Hamburg Neugraben,826,13.0,,45.0
Hamburg,hamburg,2024-01-08 01:00:00,2024-01-08,1,Hamburg Sternschanze,784,5.0,6.0,53.0
Hamburg,hamburg,2024-01-08 02:00:00,2024-01-08,2,Burg,1719,2.0,4.0,49.0
Hamburg,hamburg,2024-01-08 02:00:00,2024-01-08,2,Hamburg Bramfeld,823,5.0,,59.0
Hamburg,hamburg,2024-01-08 02:00:00,2024-01-08,2,Hamburg Neugraben,826,12.0,,49.0
Hamburg,hamburg,2024-01-08 02:00:00,2024-01-08,2,Hamburg Sternschanze,784,5.0,6.0,56.0
Hamburg,hamburg,2024-01-08 03:00:00,2024-01-08,3,Burg,1719,2.0,5.0,48.0
Hamburg,hamburg,2024-01-08 03:00:00,2024-01-08,3,Hamburg Bramfeld,823,4.0,,66.0
Hamburg,hamburg,2024-01-08 03:00:00,2024-01-08,3,Hamburg Neugraben,826,8.0,,56.0
Hamburg,hamburg,2024-01-08 03:00:00,2024-01-08,3,Hamburg Sternschanze,784,4.0,6.0,61.0
Hamburg,hamburg,2024-01-08 04:00:00,2024-01-08,4,Burg,1719,3.0,5.0,47.0
Hamburg,hamburg,2024-01-08 04:00:00,2024-01-08,4,Hamburg Bramfeld,823,5.0,,69.0
Hamburg,hamburg,2024-01-08 04:00:00,2024-01-08,4,Hamburg Neugraben,826,12.0,,57.0
Hamburg,hamburg,2024-01-08 04:00:00,2024-01-08,4,Hamburg Sternschanze,784,5.0,6.0,64.0
Hamburg,hamburg,2024-01-08 05:00:00,2024-01-08,5,Burg,1719,3.0,5.0,47.0
Hamburg,hamburg,2024-01-08 05:00:00,2024-01-08,5,Hamburg Bramfeld,823,7.0,,66.0
Hamburg,hamburg,2024-01-08 05:00:00,2024-01-08,5,Hamburg Neugraben,826,16.0,,56.0
Hamburg,hamburg,2024-01-08 05:00:00,2024-01-08,5,Hamburg Sternschanze,784,9.0,6.0,62.0
Hamburg,hamburg,2024-01-08 06:00:00,2024-01-08,6,Burg,1719,4.0,6.0,46.0
Hamburg,hamburg,2024-01-08 06:00:00,2024-01-08,6,Hamburg Bramfeld,823,8.0,,66.0
Hamburg,hamburg,2024-01-08 06:00:00,2024-01-08,6,Hamburg Neugraben,826,21.0,,51.0
Hamburg,hamburg,2024-01-08 06:00:00,2024-01-08,6,Hamburg Sternschanze,784,12.0,6.0,58.0
Hamburg,hamburg,2024-01-08 07:00:00,2024-01-08,7,Burg,1719,6.0,6.0,43.0
Hamburg,hamburg,2024-01-08 07:00:00,2024-01-08,7,Hamburg Bramfeld,823,5.0,,68.0
Hamburg,hamburg,2024-01-08 07:00:00,2024-01-08,7,Hamburg Neugraben,826,16.0,,55.0
Hamburg,hamburg,2024-01-08 07:00:00,2024-01-08,7,Hamburg Sternschanze,784,9.0,6.0,62.0
Hamburg,hamburg,2024-01-08 08:00:00,2024-01-08,8,Burg,1719,,7.0,
Hamburg,hamburg,2024-01-08 08:00:00,2024-01-08,8,Hamburg Bramfeld,823,6.0,,67.0
Hamburg,hamburg,2024-01-08 08:00:00,2024-01-08,8,Hamburg Neugraben,826,18.0,,54.0
Hamburg,hamburg,2024-01-08 08:00:00,2024-01-08,8,Hamburg Sternschanze,784,10.0,6.0,60.0
Hamburg,hamburg,2024-01-08 09:00:00,2024-01-08,9,Burg,1719,,7.0,
Hamburg,hamburg,2024-01-08 09:00:00,2024-01-08,9,Hamburg Bramfeld,823,5.0,,67.0
Hamburg,hamburg,2024-01-08 09:00:00,2024-01-08,9,Hamburg Neugraben,826,8.0,,61.0
Hamburg,hamburg,2024-01-08 09:00:00,2024-01-08,9,Hamburg Sternschanze,784,8.0,6.0,60.0
Hamburg,hamburg,2024-01-08 10:00:00,2024-01-08,10,Burg,1719,,7.0,
Hamburg,hamburg,2024-01-08 10:00:00,2024-01-08,10,Hamburg Bramfeld,823,5.0,,67.0
Hamburg,hamburg,2024-01-08 10:00:00,2024-01-08,10,Hamburg Neugraben,826,7.0,,60.0
Hamburg,hamburg,2024-01-08 10:00:00,2024-01-08,10,Hamburg Sternschanze,784,6.0,7.0,62.0
Hamburg,hamburg,2024-01-08 11:00:00,2024-01-08,11,Burg,1719,,7.0,
Hamburg,hamburg,2024-01-08 11:00:00,2024-01-08,11,Hamburg Bramfeld,823,4.0,,68.0
Hamburg,hamburg,2024-01-08 11:00:00,2024-01-08,11,Hamburg Neugraben,826,11.0,,59.0
Hamburg,hamburg,2024-01-08 11:00:00,2024-01-08,11,Hamburg Sternschanze,784,5.0,6.0,64.0
Hamburg,hamburg,2024-01-08 12:00:00,2024-01-08,12,Burg,1719,3.0,8.0,48.0
Hamburg,hamburg,2024-01-08 12:00:00,2024-01-08,12,Hamburg Bramfeld,823,2.0,,75.0
Hamburg,hamburg,2024-01-08 12:00:00,2024-01-08,12,Hamburg Neugraben,826,10.0,,62.0
Hamburg,hamburg,2024-01-08 12:00:00,2024-01-08,12,Hamburg Sternschanze,784,5.0,6.0,67.0
Hamburg,hamburg,2024-01-08 13:00:00,2024-01-08,13,Burg,1719,4.0,9.0,51.0
Hamburg,hamburg,2024-01-08 13:00:00,2024-01-08,13,Hamburg Bramfeld,823,2.0,,73.0
Hamburg,hamburg,2024-01-08 13:00:00,2024-01-08,13,Hamburg Neugraben,826,10.0,,65.0
Hamburg,hamburg,2024-01-08 13:00:00,2024-01-08,13,Hamburg Sternschanze,784,7.0,6.0,66.0
Hamburg,hamburg,2024-01-08 14:00:00,2024-01-08,14,Burg,1719,4.0,10.0,57.0
Hamburg,hamburg,2024-01-08 14:00:00,2024-01-08,14,Hamburg Bramfeld,823,5.0,,70.0
Hamburg,hamburg,2024-01-08 14:00:00,2024-01-08,14,Hamburg Neugraben,826,10.0,,62.0
Hamburg,hamburg,2024-01-08 14:00:00,2024-01-08,14,Hamburg Sternschanze,784,8.0,6.0,65.0
Hamburg,hamburg,2024-01-08 15:00:00,2024-01-08,15,Burg,1719,5.0,10.0,60.0
Hamburg,hamburg,2024-01-08 15:00:00,2024-01-08,15,Hamburg Bramfeld,823,5.0,,66.0
Hamburg,hamburg,2024-01-08 15:00:00,2024-01-08,15,Hamburg Neugraben,826,13.0,,58.0
Hamburg,hamburg,2024-01-08 15:00:00,2024-01-08,15,Hamburg Sternschanze,784,9.0,6.0,62.0
Hamburg,hamburg,2024-01-08 16:00:00,2024-01-08,16,Burg,1719,8.0,11.0,55.0
Hamburg,hamburg,2024-01-08 16:00:00,2024-01-08,16,Hamburg Bramfeld,823,8.0,,61.0
Hamburg,hamburg,2024-01-08 16:00:00,2024-01-08,16,Hamburg Neugraben,826,17.0,,52.0
Hamburg,hamburg,2024-01-08 16:00:00,2024-01-08,16,Hamburg Sternschanze,784,11.0,7.0,57.0
Hamburg,hamburg,2024-01-08 17:00:00,2024-01-08,17,Burg,1719,8.0,12.0,52.0
Hamburg,hamburg,2024-01-08 17:00:00,2024-01-08,17,Hamburg Bramfeld,823,10.0,,59.0
Hamburg,hamburg,2024-01-08 17:00:00,2024-01-08,17,Hamburg Neugraben,826,25.0,,42.0
Hamburg,hamburg,2024-01-08 17:00:00,2024-01-08,17,Hamburg Sternschanze,784,13.0,7.0,55.0
Hamburg,hamburg,2024-01-08 18:00:00,2024-01-08,18,Burg,1719,5.0,13.0,55.0
Hamburg,hamburg,2024-01-08 18:00:00,2024-01-08,18,Hamburg Bramfeld,823,10.0,,61.0
Hamburg,hamburg,2024-01-08 18:00:00,2024-01-08,18,Hamburg Neugraben,826,21.0,,47.0
Hamburg,hamburg,2024-01-08 18:00:00,2024-01-08,18,Hamburg Sternschanze,784,13.0,7.0,57.0
Hamburg,hamburg,2024-01-08 19:00:00,2024-01-08,19,Burg,1719,6.0,13.0,53.0
Hamburg,hamburg,2024-01-08 19:00:00,2024-01-08,19,Hamburg Bramfeld,823,9.0,,63.0
Hamburg,hamburg,2024-01-08 19:00:00,2024-01-08,19,Hamburg Neugraben,826,32.0,,38.0
Hamburg,hamburg,2024-01-08 19:00:00,2024-01-08,19,Hamburg Sternschanze,784,13.0,7.0,57.0
Hamburg,hamburg,2024-01-08 20:00:00,2024-01-08,20,Burg,1719,6.0,14.0,50.0
Hamburg,hamburg,2024-01-08 20:00:00,2024-01-08,20,Hamburg Bramfeld,823,7.0,,67.0
Hamburg,hamburg,2024-01-08 20:00:00,2024-01-08,20,Hamburg Neugraben,826,21.0,,49.0
Hamburg,hamburg,2024-01-08 20:00:00,2024-01-08,20,Hamburg Sternschanze,784,11.0,7.0,61.0
Hamburg,hamburg,2024-01-08 21:00:00,2024-01-08,21,Burg,1719,7.0,16.0,46.0
Hamburg,hamburg,2024-01-08 21:00:00,2024-01-08,21,Hamburg Bramfeld,823,8.0,,65.0
Hamburg,hamburg,2024-01-08 21:00:00,2024-01-08,21,Hamburg Neugraben,826,16.0,,53.0
Hamburg,hamburg,2024-01-08 21:00:00,2024-01-08,21,Hamburg Sternschanze,784,12.0,6.0,60.0
Hamburg,hamburg,2024-01-08 22:00:00,2024-01-08,22,Burg,1719,9.0,17.0,39.0
Hamburg,hamburg,2024-01-08 22:00:00,2024-01-08,22,Hamburg Bramfeld,823,7.0,,66.0
Hamburg,hamburg,2024-01-08 22:00:00,2024-01-08,22,Hamburg Neugraben,826,16.0,,52.0
Hamburg,hamburg,2024-01-08 22:00:00,2024-01-08,22,Hamburg Sternschanze,784,13.0,6.0,58.0
Hamburg,hamburg,2024-01-08 23:00:00,2024-01-08,23,Burg,1719,9.0,17.0,41.0
Hamburg,hamburg,2024-01-08 23:00:00,2024-01-08,23,Hamburg Bramfeld,823,9.0,,60.0
Hamburg,hamburg,2024-01-08 23:00:00,2024-01-08,23,Hamburg Neugraben,826,16.0,,49.0
Hamburg,hamburg,2024-01-08 23:00:00,2024-01-08,23,Hamburg Sternschanze,784,15.0,6.0,55.0
Cologne,cologne,2024-01-01 00:00:00,2024-01-01,0,Köln Clevischer Ring,1254,,13.0,
Cologne,cologne,2024-01-01 00:00:00,2024-01-01,0,Köln Turiner Straße,1255,,10.0,
Cologne,cologne,2024-01-01 00:00:00,2024-01-01,0,Köln-Chorweiler,1108,21.0,12.0,
Cologne,cologne,2024-01-01 00:00:00,2024-01-01,0,Köln-Rodenkirchen,1114,16.0,9.0,49.0
Cologne,cologne,2024-01-01 01:00:00,2024-01-01,1,Köln Clevischer Ring,1254,19.0,15.0,
Cologne,cologne,2024-01-01 01:00:00,2024-01-01,1,Köln Turiner Straße,1255,20.0,11.0,
Cologne,cologne,2024-01-01 01:00:00,2024-01-01,1,Köln-Chorweiler,1108,9.0,14.0,58.0
Cologne,cologne,2024-01-01 01:00:00,2024-01-01,1,Köln-Rodenkirchen,1114,8.0,10.0,58.0
Cologne,cologne,2024-01-01 02:00:00,2024-01-01,2,Köln Clevischer Ring,1254,10.0,15.0,
Cologne,cologne,2024-01-01 02:00:00,2024-01-01,2,Köln Turiner Straße,1255,16.0,11.0,
Cologne,cologne,2024-01-01 02:00:00,2024-01-01,2,Köln-Chorweiler,1108,5.0,14.0,65.0
Cologne,cologne,2024-01-01 02:00:00,2024-01-01,2,Köln-Rodenkirchen,1114,6.0,10.0,64.0
Cologne,cologne,2024-01-01 03:00:00,2024-01-01,3,Köln Clevischer Ring,1254,8.0,15.0,
Cologne,cologne,2024-01-01 03:00:00,2024-01-01,3,Köln Turiner Straße,1255,10.0,12.0,
Cologne,cologne,2024-01-01 03:00:00,2024-01-01,3,Köln-Chorweiler,1108,3.0,14.0,68.0
Cologne,cologne,2024-01-01 03:00:00,2024-01-01,3,Köln-Rodenkirchen,1114,5.0,10.0,66.0
Cologne,cologne,2024-01-01 04:00:00,2024-01-01,4,Köln Clevischer Ring,1254,10.0,15.0,
Cologne,cologne,2024-01-01 04:00:00,2024-01-01,4,Köln Turiner Straße,1255,9.0,12.0,
Cologne,cologne,2024-01-01 04:00:00,2024-01-01,4,Köln-Chorweiler,1108,2.0,14.0,66.0
Cologne,cologne,2024-01-01 04:00:00,2024-01-01,4,Köln-Rodenkirchen,1114,1.0,10.0,
Cologne,cologne,2024-01-01 05:00:00,2024-01-01,5,Köln Clevischer Ring,1254,10.0,16.0,
Cologne,cologne,2024-01-01 05:00:00,2024-01-01,5,Köln Turiner Straße,1255,8.0,12.0,
Cologne,cologne,2024-01-01 05:00:00,2024-01-01,5,Köln-Chorweiler,1108,1.0,15.0,70.0
Cologne,cologne,2024-01-01 05:00:00,2024-01-01,5,Köln-Rodenkirchen,1114,1.0,11.0,68.0
Cologne,cologne,2024-01-01 06:00:00,2024-01-01,6,Köln Clevischer Ring,1254,11.0,16.0,
Cologne,cologne,2024-01-01 06:00:00,2024-01-01,6,Köln Turiner Straße,1255,10.0,12.0,
Cologne,cologne,2024-01-01 06:00:00,2024-01-01,6,Köln-Chorweiler,1108,2.0,15.0,71.0
Cologne,cologne,2024-01-01 06:00:00,2024-01-01,6,Köln-Rodenkirchen,1114,1.0,11.0,70.0
Cologne,cologne,2024-01-01 07:00:00,2024-01-01,7,Köln Clevischer Ring,1254,8.0,16.0,
Cologne,cologne,2024-01-01 07:00:00,2024-01-01,7,Köln Turiner Straße,1255,7.0,13.0,
Cologne,cologne,2024-01-01 07:00:00,2024-01-01,7,Köln-Chorweiler,1108,2.0,15.0,71.0
Cologne,cologne,2024-01-01 07:00:00,2024-01-01,7,Köln-Rodenkirchen,1114,1.0,11.0,69.0
Cologne,cologne,2024-01-01 08:00:00,2024-01-01,8,Köln Clevischer Ring,1254,9.0,16.0,
Cologne,cologne,2024-01-01 08:00:00,2024-01-01,8,Köln Turiner Straße,1255,9.0,13.0,
Cologne,cologne,2024-01-01 08:00:00,2024-01-01,8,Köln-Chorweiler,1108,1.0,15.0,71.0
Cologne,cologne,2024-01-01 08:00:00,2024-01-01,8,Köln-Rodenkirchen,1114,1.0,11.0,68.0
Cologne,cologne,2024-01-01 09:00:00,2024-01-01,9,Köln Clevischer Ring,1254,9.0,16.0,
Cologne,cologne,2024-01-01 09:00:00,2024-01-01,9,Köln Turiner Straße,1255,7.0,13.0,
Cologne,cologne,2024-01-01 09:00:00,2024-01-01,9,Köln-Chorweiler,1108,1.0,15.0,69.0
Cologne,cologne,2024-01-01 09:00:00,2024-01-01,9,Köln-Rodenkirchen,1114,,11.0,65.0
Cologne,cologne,2024-01-01 10:00:00,2024-01-01,10,Köln Clevischer Ring,1254,9.0,16.0,
Cologne,cologne,2024-01-01 10:00:00,2024-01-01,10,Köln Turiner Straße,1255,7.0,13.0,
Cologne,cologne,2024-01-01 10:00:00,2024-01-01,10,Köln-Chorweiler,1108,2.0,15.0,67.0
Cologne,cologne,2024-01-01 10:00:00,2024-01-01,10,Köln-Rodenkirchen,1114,3.0,11.0,64.0
Cologne,cologne,2024-01-01 11:00:00,2024-01-01,11,Köln Clevischer Ring,1254,9.0,16.0,
Cologne,cologne,2024-01-01 11:00:00,2024-01-01,11,Köln Turiner Straße,1255,12.0,13.0,
Cologne,cologne,2024-01-01 11:00:00,2024-01-01,11,Köln-Chorweiler,1108,4.0,15.0,66.0
Cologne,cologne,2024-01-01 11:00:00,2024-01-01,11,Köln-Rodenkirchen,1114,4.0,11.0,65.0
Cologne,cologne,2024-01-01 12:00:00,2024-01-01,12,Köln Clevischer Ring,1254,11.0,16.0,
Cologne,cologne,2024-01-01 12:00:00,2024-01-01,12,Köln Turiner Straße,1255,11.0,13.0,
Cologne,cologne,2024-01-01 12:00:00,2024-01-01,12,Köln-Chorweiler,1108,4.0,15.0,66.0
Cologne,cologne,2024-01-01 12:00:00,2024-01-01,12,Köln-Rodenkirchen,1114,5.0,11.0,66.0
Cologne,cologne,2024-01-01 13:00:00,2024-01-01,13,Köln Clevischer Ring,1254,12.0,17.0,
Cologne,cologne,2024-01-01 13:00:00,2024-01-01,13,Köln Turiner Straße,1255,11.0,13.0,
Cologne,cologne,2024-01-01 13:00:00,2024-01-01,13,Köln-Chorweiler,1108,4.0,15.0,65.0
Cologne,cologne,2024-01-01 13:00:00,2024-01-01,13,Köln-Rodenkirchen,1114,12.0,11.0,59.0
Cologne,cologne,2024-01-01 14:00:00,2024-01-01,14,Köln Clevischer Ring,1254,14.0,17.0,
Cologne,cologne,2024-01-01 14:00:00,2024-01-01,14,Köln Turiner Straße,1255,14.0,13.0,
Cologne,cologne,2024-01-01 14:00:00,2024-01-01,14,Köln-Chorweiler,1108,3.0,16.0,66.0
Cologne,cologne,2024-01-01 14:00:00,2024-01-01,14,Köln-Rodenkirchen,1114,13.0,12.0,59.0
Cologne,cologne,2024-01-01 15:00:00,2024-01-01,15,Köln Clevischer Ring,1254,14.0,17.0,
Cologne,cologne,2024-01-01 15:00:00,2024-01-01,15,Köln Turiner Straße,1255,15.0,14.0,
Cologne,cologne,2024-01-01 15:00:00,2024-01-01,15,Köln-Chorweiler,1108,4.0,17.0,66.0
Cologne,cologne,2024-01-01 15:00:00,2024-01-01,15,Köln-Rodenkirchen,1114,7.0,12.0,64.0
Cologne,cologne,2024-01-01 16:00:00,2024-01-01,16,Köln Clevischer Ring,1254,17.0,18.0,
Cologne,cologne,2024-01-01 16:00:00,2024-01-01,16,Köln Turiner Straße,1255,18.0,14.0,
Cologne,cologne,2024-01-01 16:00:00,2024-01-01,16,Köln-Chorweiler,1108,6.0,17.0,62.0
Cologne,cologne,2024-01-01 16:00:00,2024-01-01,16,Köln-Rodenkirchen,1114,5.0,13.0,64.0
Cologne,cologne,2024-01-01 17:00:00,2024-01-01,17,Köln Clevischer Ring,1254,18.0,18.0,
Cologne,cologne,2024-01-01 17:00:00,2024-01-01,17,Köln Turiner Straße,1255,15.0,14.0,
Cologne,cologne,2024-01-01 17:00:00,2024-01-01,17,Köln-Chorweiler,1108,6.0,17.0,60.0
Cologne,cologne,2024-01-01 17:00:00,2024-01-01,17,Köln-Rodenkirchen,1114,7.0,13.0,63.0
Cologne,cologne,2024-01-01 18:00:00,2024-01-01,18,Köln Clevischer Ring,1254,19.0,18.0,
Cologne,cologne,2024-01-01 18:00:00,2024-01-01,18,Köln Turiner Straße,1255,19.0,14.0,
Cologne,cologne,2024-01-01 18:00:00,2024-01-01,18,Köln-Chorweiler,1108,6.0,17.0,61.0
Cologne,cologne,2024-01-01 18:00:00,2024-01-01,18,Köln-Rodenkirchen,1114,6.0,12.0,64.0
Cologne,cologne,2024-01-01 19:00:00,2024-01-01,19,Köln Clevischer Ring,1254,32.0,18.0,
Cologne,cologne,2024-01-01 19:00:00,2024-01-01,19,Köln Turiner Straße,1255,22.0,14.0,
